NameID,AgentName,OldNameID
1234,"Morris, Henry (1874-1945), teacher and educationalist",1211
1235,"Morrison, Sir Richard, Architect",1212
1236,"Morrison, William Vitruvius, Architect",1213
1237,"Morton, W.B.",411
1238,"Moss, Michael (1947-), Business Historian",1214
1239,"Mountneagle, Lord",1215
1240,"Mountnorris, Barons",1724
1241,Mourne Observer,1216
1242,"Moxton, Henry, London Solicitor",1217
1243,"Mulkerns, Val",1218
1244,"Mulvey, Anthony (1882-1959), Nationalist MP",1747
1245,"Mulvey, Anthony J. (1882-1957), Nationalist politician",1814
1246,"Murphy, J.J.",413
1247,"Murphy, Michael J., Folklorist",1219
1248,"Murphy, T.E., Harland & Wolff Secretary",1220
1249,"Murphy, Terence",1221
1250,"Murray family of Broughton, Co. Donegal",2155
1251,"Murray, Captain John",1222
1252,"Murray, General James (1719?-1794), Governor of Quebec and of Minorca",1830
1253,"Murray, General Sir George",1223
1254,Museums And Galleries of Northern Ireland,1927
1255,"Musgrave, Sir James, Bart, D.L.",1224
1256,"Mussenden family of Larchfield, Annahilt, Co. Down",2156
1257,"Mussenden, Adair & Bateson",2160
1258,"Mussenden, Daniel (d. 1763)",2157
1259,"Mussenden, Daniel, junior",2158
1260,"Mussenden, Fridiswide (d. 1784)",2161
1261,"Mussenden, William (1712-1794)",2159
1262,"Myra Castle, Downpatrick",1225
1263,N/A,2258
1264,N/A,2259
1265,N/A,2260
1266,N/A,2247
1267,N/A,2266
1268,"Nassau Senior, W. (1790-1864), British economist",396
1269,National League,1744
1270,"Nawn, Frederick James (1918-1989), librarian",1226
1271,"Neilson, William (1774-1821)",1227
1272,"Nevil, Francis, surveyor, 18th century",1228
1273,"Newman, A., literary pseudonym of Herbert Moore Pim (1883-?)",418
1274,"Newman, Cecil",1928
1275,"Newport, Sir, John (1756-1843), Irish politician",1584
1276,"Newport, Sir, John (1756-1843), Irish politician",437
1277,Newry Chronicle,1665
1278,Newry Commercial Telegraph,1666
1279,Newry Examiner,1669
1280,Newsletter,1229
1281,Newtownards Chronicle,1230
1282,Newtownards Spectator,1231
1283,"Nicolls, Agnes (1877-1959), soprano",464
1284,NICVA,1232
1285,NIPR,1233
1286,"Nixon, F.A.",346
1287,Nonesuch Press,372
1288,Nonesuch Press,1234
1289,North Belfast Imperial Unionist Association,2195
1290,North Derry Labour Party,1235
1291,North Down Borough Council,1236
1292,North Down Women's Unionist Association,1850
1293,North Eastern Education & Library Board,1619
1294,North Eastern Education & Library Board,1620
1295,North Eastern Education & Library Board,1622
1296,North Eastern Education & Library Board,1704
1297,North Irish Horse and Yeomanry,1237
1298,North West Archives,1982
1299,Northern Ireland Assembly,1623
1300,Northern Ireland Assembly,1238
1301,Northern Ireland Assembly,1239
1302,Northern Ireland Assembly,1240
1303,Northern Ireland Cabinet,1241
1304,Northern Ireland Council for Voluntary Action,1242
1305,Northern Ireland Disability Council,1243
1306,Northern Ireland Executive,1244
1307,Northern Ireland Heritage Gardens Committee,1890
1308,Northern Ireland Home Service,521
1309,Northern Ireland Hospice,1998
1310,Northern Ireland Hospitals Authority,436
1311,Northern Ireland Labour Party,1245
1312,Northern Ireland Library Authority,2253
1313,Northern Ireland Life & Times Survey,1676
1314,Northern Ireland Parliament,1246
1315,Northern Ireland Parliament,1247
1316,Northern Ireland Place Name Project,1953
1317,Northern Ireland Place Name Project,1950
1318,Northern Ireland Place-Name Project,1942
1319,Northern Ireland Planning Advisory Board,1921
1320,Northern Ireland Political Collection,1248
1321,Northern Ireland Publications Resource,1249
1322,Northern Ireland Railways,1966
1323,Northern Ireland Social and Political Archive,1571
1324,Northern Ireland Tourist Board,1925
1325,Northern Star,1668
1326,Northern Star (1792-1797),1250
1327,"Nugent family of Farren Connell, Co. Cavan",2163
1328,"Nugent, George Thomas (1785-1871), 1st Marquess of Westmeath",1251
1329,"Nugent, John V.",442
1330,"Nugent, Oliver (1860-1926)",2162
1331,"Nugent, Richard (d. 1891)",2166
1332,"O Casey, Sean",1252
1333,"Ó Fiaich, Cardinal Tomás (1923-1990)",1682
1334,"Ó Fiaich, Cardinal Tomás (1923-1990)",1700
1335,"Ó Fiaich, Cardinal Tomás (1923-1990), Primate of Ireland",1685
1336,"O' Loinsigh, Padraig",1253
1337,"O Riada, Seán. Bax, Arnold. Henbry, Richard.",2264
1338,"O’Shaughnessy, Arthur William Edgar (1844-1881), poet and herpetologist",1587
1339,"O’Shaughnessy, Arthur William Edgar (1844-1881), poet and herpetologist",427
1340,"O'Boyle, Sean",1254
1341,"O'Casey, Sean (1880-1964), Irish writer",300
1342,"O'Cathain, M.",430
1343,Oceanic,1255
1344,"O'Connell, Daniel (1745-1833), Irish Nationalist and champion of Catholic Emancipation",1256
1345,"O'Connell, Daniel (1745-1833), Irish Nationalist and champion of Catholic Emancipation",1257
1346,"O'Connell, Daniel (1745-1833), Irish Nationalist and champion of Catholic Emancipation",1258
1347,"O'Connell, Daniel (1745-1833), Irish Nationalist and champion of Catholic Emancipation",441
1348,"O'Donnell, Cardinal Patrick, Primate of Ireland, 1924-1927",1696
1349,"O'Donoghue, D.J. (1866-1917), scholar and editor",1259
1350,"O'Donoghue, D.J. (1866-1917), scholar and editor",1260
1351,"O'Donoghue, David James (1866-1917), scholar and editor",1261
1352,"O'Faolain, Sean",1262
1353,"O'Grady, Standish",1263
1354,"O'Grady, Standish",1264
1355,"O'Grady, Standish",1265
1356,"O'Hara family of  Annaghmore, Collooney, Co. Sligo",1765
1357,"O'Hara, Charles (d. 1822), MP for Co. Sligo",1768
1358,"O'Hara, Charles King (fl. 1799-1815)",1767
1359,"O'Keefe, Denis",309
1360,Olympic,1266
1361,Omeath National School (1840-42),1267
1362,Omeath National School (1840-42),1268
1363,"O'Neill, Arthur (1734-1818), Irish Harpist",493
1364,"O'Neill, Terence (1914-1990), Prime Minister of Northern Ireland",1748
1365,Online Research Bank,1678
1366,Opera Northern Ireland,1269
1367,"Opik, Ernst Julius (1893-1985)",1270
1368,"Opik, Ernst Julius (1893-1985)",1271
1369,"O'Rahilly, Professor, Thomas Francis (1883-1953), Gaelic scholar",294
1370,"O'Rahilly, Professor, Thomas Francis (1883-1953), Gaelic scholar",428
1371,Orange Order,1272
1372,Orange Order,1781
1373,Ordnance Survey of Northern Ireland,1904
1374,Ordnance Survey of Northern Ireland,1273
1375,"O'Reilly, Richard, Archbishop of Armagh, 1787-1818",1687
1376,Ormeau Unionist Association,2194
1377,"Ortelius, Abraham",1274
1378,"O'Sullivan, D.J.",435
1379,Overseas League,1839
1380,"Packenham Family, Earls of Longford",2181
1381,"Paget, Henry (1797-1869), 2nd Marquess of Anglesey",1275
1382,"Paget, Henry (d 1812), Earl of Uxbridge",1276
1383,"Paget, Henry William (1768-1854), 1st Marquess of Angelsey",1277
1384,"Paget, Marquess of Anglesey",1278
1385,"Paine, Thomas (1737-1809)",279
1386,"Paisley, Ian, politician",1279
1387,"Pankhurst, Emmeline Pankhurst (1858-1928), suffragette",1280
1388,"Parkes, Sir Harry (1828-1885), diplomat",1853
1389,"Parry, Hubert",1810
1390,"Parsons, William",1281
1391,"Parsons, William",1282
1392,"Parsons, William",1283
1393,"Paterson, T.G.F. (1888-1971)",1284
1394,"Paterson, T.G.F. (1888-1971)",272
1395,"Paterson, T.G.F. (1888-1971)",1660
1396,"Paterson, T.G.F. (1888-1971)",2042
1397,"Paterson, T.G.F. (1888-1971)",2023
1398,"Patmore, Coventry (1823-1896), author and poet",489
1399,Patterson Ltd,1285
1400,"Patterson, W.H.",2027
1401,"Peel, Joshua E. (1886-c.1920), Solicitor and Political Agent, Armagh, Co. Armagh",1286
1402,"Peel, Sir Robert (1788-1850), British Prime Minister",1287
1403,"Peel, Sir Robert (1788-1850), British Prime Minister",1288
1404,"Peel, Sir Robert (1788-1850), British Prime Minister",1289
1405,"Peel, Sir Robert (1788-1850), British Prime Minister",1290
1406,Peninsular Expeditionary Army,1291
1407,"Pepper, John (Pseud. Frederick Gamble)",1292
1408,"Percy, Thomas (1729-1811), Bishop of Dromore, author and antiquarian",420
1409,"Percy, Thomas (1729-1811), Bishop of Dromore, author and antiquarian",1578
1410,"Perkins, Benjamin Douglas, 1774-1810",533
1411,"Petty, Sir William (1623-1687)",1293
1412,"Petty, Sir William (1623-1687)",1294
1413,"Petty, Sir William (1623-1687)",1295
1414,"Piers, John, surveyor",1296
1415,"Pilson, Aynsworth (1775-1863), antiquarian",1825
1416,"Pim, Herbert Moore, 1883-?, author and poet, pseudonym A. Newman",1588
1417,"Pim, Herbert Moore, 1883-?, author and poet, pseudonym A. Newman",417
1418,"Pinkerton, John (1830-1908), politician",1297
1419,"Pinkerton, William (1849-1916), historian",1298
1420,"Pirrie, William",1299
1421,"Pirrie, William James, Viscount Pirrie (1847-1924)",1300
1422,"Piry, Théophile (fl. 1880-1915), civil servant",343
1423,"Pitt, William",1301
1424,"Pitt, William",1302
1425,Plato,384
1426,"Plunket, Rev. Thomas Span (1792-1862), 2nd Lord Plunket, Bishop of Tuam",1303
1427,"Plunket, William Conyngham (1764-1854) first Baron Plunket and Lord Chancellor of Ireland",1304
1428,"Plunket, William Conyngham (1764-1854) first Baron Plunket and Lord Chancellor of Ireland",438
1429,"Plunkett, Sir Horace",1305
1430,"Plunkett, Sir Horace",1807
1431,"Pomeroy, Arthur, 1st Viscount Harberton",1306
1432,Poor Law Unions,1307
1433,Port of Belfast,1308
1434,Port of Belfast,1963
1435,Portaferry and Strangford Steamboat Company,1785
1436,"Porter, John (1752-1819), Bishop of Clogher",1779
1437,"Porter, Nicholas Henry Archdale (1890-1973), landowner",1780
1438,Postal Administration of China,350
1439,"Power, General Sir William (1819-1916)",1718
1440,"Power, James (c. 1766-1836), Dublin publisher",448
1441,"Powys, Captain Powys",1309
1442,Presbyterian Church in Ireland,1310
1443,Presbyterian Church in Ireland,536
1444,Presbyterian Historical Society,1624
1445,"Price, Liam",434
1446,Proclus,1311
1447,"Proctor, R. A.",1312
1448,Public Record Office of Northern Ireland,1625
1449,"Qua Iboe Mission, Belfast and West Africa (1887- )",1313
1450,Quaker,1314
1451,Queen's College Belfast,401
1452,Queen's College Belfast,1576
1453,Queen's College Belfast,2146
1454,Queen's College Belfast,2234
1455,Queen's University Belfast,1601
1456,Queen's University Belfast,1575
1457,Queen's University Belfast,523
1458,Queen's University Belfast,1949
1459,Queen's University Belfast,1952
1460,Queen's University Belfast,1896
1461,Queen's University Belfast,1888
1462,Queen's University Belfast,2004
1463,Queen's University in Ireland,2235
1464,Queen's University of Belfast,339
1465,Queen's University of Belfast,311
1466,Queen's University of Belfast,1315
1467,"Rambaut, Elizabeth",1316
1468,"Rambaut, W. H. Messier",1317
1469,"Ramsey, Allan (1686-1758), poet",1318
1470,"Ramsey, Allan (1686-1758), poet",274
1471,"Ramsey, Kier",308
1472,"Rankin, William John Macquorn (1820-1872)",409
1473,"Rawden, Colonel",1319
1474,"Rea family of St. Columb's, Londonderry",2088
1475,"Rea, John (fl. 1778-87), of Lifford, Co. Donegal",2091
1476,"Rebbeck, Dr Denis, Harland & Wolff Managing Director, 1962-70",1320
1477,"Rebbeck. Sir Frederick, Harland & Wolff Chairman, 1930-62",1321
1478,Red Cross,1838
1479,"Redlich, Anna",1610
1480,"Redlich, Anna",1322
1481,"Redmond, John (1856-1915), leader of the Irish Nationalist Party",1323
1482,"Redoute, Jean-Jacques, (1712-1778)",1324
1483,"Reeves, Dean",1326
1484,"Reeves, Dr.",1327
1485,"Reeves, William (1815-1892), Bishop of Down, Connor and Dromore",1328
1486,"Reeves, William (1815-1892), Bishop of Down, Connor and Dromore",1325
1487,"Reeves, William (1815-1892), Bishop of Down, Connor and Dromore",1611
1488,"Registry of Deeds, Dublin (est. 1708)",1329
1489,"Reid, Forrest (1875-1947), writer",1330
1490,"Reid, Forrest, writer",1331
1491,"Reid, Mayne (1818-1883), author",370
1492,"Reid, Mayne (1818-1883), author",298
1493,"Reid, Robert Threshie (1846-1923), Lord Loreburn, Lord Chancellor",1332
1494,Religious Society of Friends,1333
1495,Religious Society of Friends,1334
1496,Religious Society of Friends,1335
1497,"Rhodes, Cecil (1853-1902), financier and statesman",1336
1498,Riccardi Press,374
1499,"Richardo, David (1772-1823), British economist",391
1500,"Richmond, Lord Lieutenant of Ireland",1337
1501,"Riddel, Alexander",1338
1502,"Riddel, Alexander",1339
1503,"Riddel, Alexander",1340
1504,"Ritchie, Dr.",1341
1505,"Robinson, Archbishop Richard",1342
1506,"Robinson, Revd. Thomas Romney",1343
1507,"Robinson, Richard (1709-1794), Archbishop of Armagh",1344
1508,"Robinson, Richard (1709-1794), Archbishop of Armagh",1345
1509,"Robinson, Thomas Romney",1346
1510,"Robinson, Thomas Romney",1347
1511,"Robinson, Thomas Romney",1348
1512,"Robinson, Thomas Romney",1349
1513,"Robinson, Thomas Romney",1350
1514,"Rodgers, William Robert (1909-69), Poet",1351
1515,"Rokeby, Baron",1352
1516,"Rooney, James",1353
1517,"Ros, Amanda McKittrick (1860-1939), writer",1354
1518,"Ros, Amanda McKittrick (1860-1939), writer",1356
1519,"Ros, Amanda McKittrick (1860-1939), writer",1357
1520,"Ross, John (d. 1956), of Belfast",1600
1521,"Ross, Martin",2211
1522,"Rosse, Lord",1360
1523,"Rosse, Lord",1361
1524,"Rosse, Lord",1362
1525,"Rowan, Archibald Hamilton (1752-1834), Killyleagh Castle, Co. Down, landowner and United Irishman",1783
1526,"Rowley family of Culmore, Co. Londonderry",2085
1527,"Rowley, Hugh (fl. 1690-97), of Culmore, Co. Londonderry",2090
1528,Royal Astronomical Society,1363
1529,Royal Bakery Ltd,1364
1530,Royal Belfast Academical Institution,1365
1531,Royal Belfast Academical Institution,1366
1532,Royal Belfast Academical Institution,405
1533,Royal Belfast Academical Institution,304
1534,Royal Belfast Botanic and Horticultural Company Ltd,1367
1535,Royal Commission on Canals and Waterways (1906-22),1797
1536,Royal Downshire Militia.,1368
1537,Royal Dublin Society,277
1538,Royal Inniskilling Fusiliers,1370
1539,Royal Inniskilling Fusiliers,1371
1540,Royal Institute of Architects,1918
1541,Royal Institute of British Architects,1919
1542,Royal Irish Academy,1372
1543,Royal Irish Academy,1373
1544,Royal Irish Academy,1374
1545,Royal Irish Academy,1375
1546,Royal Irish Academy of Music,2244
1547,Royal Irish Fusiliers,1376
1548,Royal Irish Rangers,1377
1549,Royal Irish Rifles,1378
1550,Royal Society,1379
1551,"Royal Society, The",512
1552,Royal Ulster Rifles,1380
1553,Royal University of Ireland,2236
1554,RTÉ,2262
1555,"Rumbold, Sir, Horace George Montagu (1869-1941)",363
1556,"Russell, George (AE) (1867-1935)",377
1557,"Russell, George (AE) (1867-1935)",301
1558,"Russell, George (AE) (1867-1935)",1381
1559,"Russell, John (1766-1839), 6th Duke of Bedford",1382
1560,"Russell, Lady Louisa Jane (d 1905), Duchess of Abercorn",1383
1561,"Russell, Lord John (1792-1878), British Prime Minister",1384
1562,"Russell, Lord John (1792-1878), British Prime Minister",1385
1563,"Russell, Lord John (1792-1878), British Prime Minister",1386
1564,"Rutherford, A.W.",1387
1565,"Rynne, Colin, industrial archaeologist",1894
1566,"Sabine, Sir, Edward (1788-1883)",504
1567,Saint Brigid,318
1568,Saint Malachy,319
1569,Saint Patrick,317
1570,"Saintsbury, George (1845-1933), critic journalist and historian",355
1571,"Saintsbury, George (1845-1933), critic journalist and historian",352
1572,Salters' Company,2174
1573,"Sanderson, John",1388
1574,"Sandys, Francis, architect",2083
1575,"Sandys, Rev. Joseph, architect",2082
1576,Save the Children (Northern Ireland),1389
1577,"Savory, Professor Sir Douglas Lloyd (1878-1969), academic and politician",1390
1578,"Say, Jean Baptiste (1767-1832), French economist",390
1579,"Scally, Cormac, industrial archaeologist",1897
1580,"Schoeffer, Johann",1391
1581,"Schoeffer, Peter",1392
1582,Schroder,1393
1583,"Scott, Sir Walter (1771-1832), novellist and poet",1394
1584,"Scott, Thomas",1395
1585,"Seaman, Owen (1861-1936), poet, satirist and parodist",356
1586,Secession Synod,1396
1587,Secession Synod,1397
1588,"Seeds, John (fl. 1934-1946), architect",1917
1589,"Seely, John Edward Bernard (1868-1947), first Baron Mottistone, Secretary of State for War",1398
1590,"Selby, Prideaux John, (1788-1867)",1399
1591,"Seymour, Rev. C.",1400
1592,"Shaftesbury, Lady",1401
1593,Shakespeare Head Press,373
1594,"Shakespeare, William",1715
1595,"Shakespeare, William (1564-1616)",426
1596,"Shanahan, Michael, architect",2081
1597,Shantullow Local History Society,2014
1598,"Sharman-Crawford, William (1780-1861), politician and landlord",1402
1599,"Shaw, George Bernard (1856-1950), writer",1403
1600,"Shaw, George Bernard (1856-1950), writer",1404
1601,"Shaw, George Bernard (1856-1950), writer",1405
1602,"Shaw, Judge James J. (1845-1910), academic",1596
1603,"Sheridan, Richard Brinsley",1716
1604,"Shiels, George (1881-1949), author and playwright",1406
1605,"Shiels, George (1881-1949), author and playwright",1407
1606,"Shiels, George (1881-1949), author and playwright",1408
1607,Ship Constructors & Shipwrights' Association,1409
1608,Shipbuilding and Repairers' National Association,1410
1609,Shipbuilding Employers' Federation,1411
1610,"Siddons, Mrs",1412
1611,"Sidgwick, Henry (1838-1900), English philosopher",393
1612,"Simmons, James",1413
1613,"Simmons, James (1933-2001)",1945
1614,"Simms, Dr Samuel (d. 1967), book collector",320
1615,"Simms, Dr Samuel (d. 1967), book collector",293
1616,"Simons, Dr, Walter (1861-1937), President of the German Supreme Court",364
1617,"Simpson, George",1414
1618,"Sinclair, Betty (1910-1981), trade unionist",1988
1619,Sinn Fein,1742
1620,Sinn Fein,1415
1621,Sinus,1416
1622,"Sismondi, J.C.L. Simonde de",392
1623,"Sloane, John, surveyor",2133
1624,"Sloane, Sir Hans",1417
1625,"Smart, Will, Illustrator",454
1626,"Smith, Adam (1723-1790), political and economic theorist",1418
1627,"Smith, Adam (1723-1790), political and economic theorist",385
1628,"Smith, Adam (1723-1790), political and economic theorist",386
1629,"Smith, Adam (1723-1790), political and economic theorist",1580
1630,"Smith, Alice",1419
1631,"Smith, Professor, G. Gregory (1865-1932), academic",514
1632,"Smyth, Dame Ethel Mary (1858-1944), composer and feminist",2213
1633,"Snow, C. P.",1420
1634,"Soane, John, Architect",1421
1635,Society for the Relief of the Irish Society,1422
1636,Society of the United Irishmen,284
1637,Somerville & Ross,1589
1638,"Somerville, Colonel John",2212
1639,"Somerville, Edith Anna Oenone (1958-1949)",2210
1640,South Eastern Education & Library Board,1626
1641,South Eastern Education & Library Board,1627
1642,South Eastern Education and Library Board,1423
1643,"South, Sir James",1424
1644,Southern Education & Library Board,1671
1645,Southern Education & Library Board,1672
1646,Southern Education & Library Board,1673
1647,Southern Education & Library Board,1674
1648,Southwell Charity,1425
1649,Southwell Charity and Parochial School,1426
1650,"Southwell, Edward (1705-1755), Principal Secretary of State for Ireland, 1720-55",1427
1651,"Southwell, Edward, Secretary of State in Ireland, 1713-14",1428
1652,"Spalding, Henry Norman (1877-1953)",1429
1653,"Spark, F.V., former Harland & Wolff Director and Chief Accountant",1430
1654,"Speed, John (1552?-1629)",1431
1655,"Spence family of Strabane, Co. Tyrone",2087
1656,"Spender, Lady Lillian (1880-?)",2098
1657,"Spender, Lieutenant-Colonel Sir Wilfrid (1876-1960), Secretary to the Northern Ireland Cabinet and Head of the Northern Ireland Civil Service",2099
1658,"Spender, Lieutenant-Colonel Sir Wilfrid (1876-1960), Secretary to the Northern Ireland Cabinet and Head of the Northern Ireland Civil Service",1432
1659,"Spring Rice, Thomas",443
1660,"Springham, Matthias",1433
1661,St Anne's Women's Unionist Association,1849
1662,St Patrick,1434
1663,"St. Joseph, Professor Dr. J.K. (1912-1994), aerial photographer",1916
1664,"St. Joseph, Professor Dr. J.K. (1912-1994), aerial photographer",1911
1665,St. Mary's University College,1628
1666,"Stanley, E.G. (1799-1869), 14th Earl of Derby, Chief Secretary of Ireland, 1830-33",1435
1667,"Stanley, E.G. (1799-1869), 14th Earl of Derby, Chief Secretary of Ireland, 1830-33",444
1668,"Stanley, J.",1436
1669,"Starrat, William, 18th century Surveyor",1437
1670,"Starrat, William, Surveyor",1438
1671,"Steevens, George (1736-1800)",424
1672,"Stelfox, Arthur Wilson (1883-1972)",1439
1673,"Stelfox, Arthur Wilson (1883-1972)",1440
1674,"Steuart, George, Architect",1441
1675,"Stevenson, Sir, John",449
1676,"Stewart family of Stuart Hall, Co. Tyrone",1947
1677,"Stewart, Alexander (1699-1781)",2130
1678,"Stewart, Elizabeth",2177
1679,"Stewart, Henry (1743-1840), land agent",2175
1680,"Stewart, John D. (d. 1988), writer",1442
1681,"Stewart, John, MP for Co.Tyrone, 1802-6, 1812-25",1443
1682,"Stewart, Marquess of Londonderry; Vane-Tempest",1726
1683,"Stewart, Robert (1769-1822), Viscount Castlereagh, 2nd Marquess of Londonderry",1762
1684,"Stewart, Robert (1769-1822), Viscount Castlereagh, 2nd Marquess of Londonderry",2131
1685,"Stewart, Robert (1769-1822), Viscount Castlereagh, 2nd Marquess of Londonderry",1444
1686,"Stewart, Robert (1769-1822), Viscount Castlereagh, 2nd Marquess of Londonderry",1445
1687,"Stewart, Robert (1769-1822), Viscount Castlereagh, 2nd Marquess of Londonderry",290
1688,"Stokes, Sir, George Gabriel (1819-1903)",1446
1689,"Stokes, Sir, George Gabriel (1819-1903)",415
1690,"Stokes, Sir, George Gabriel (1819-1903)",505
1691,"Stone, E. J.",1447
1692,"Stopford, Alice",1448
1693,Stormont Government,1449
1694,"Stovin, Sir Frederick",1450
1695,Strabane and Letterkenny Railway Company,1451
1696,Stranmillis College,2035
1697,Stranmillis College,2039
1698,Stranmillis College,2040
1699,Stranmillis House,2037
1700,Stranmillis University College,2038
1701,Stranmillis University College,2036
1702,Stranmillis University College,2041
1703,Strategic Reserve,1452
1704,"Stringer, T. Singleton",1453
1705,"Strong, Sir James",1802
1706,"Stuart, Andrew Thomas (1725-1809), 1st Earl Castle Stewart",1948
1707,"Stuart, Francis (1902-2000)",1454
1708,"Stuart, Francis (1902-2000)",1455
1709,"Stuart, James (1764-18??)",1646
1710,"Stuart, Sir John (1793-1876), of Ballachullish, Argyllshire, barrister and MP",1828
1711,"Sutton, Henry Septimus (1825-1901), author and poet",487
1712,"Swan, Graves Chamney, land agent",2176
1713,"Swann, H.P",1456
1714,"Swanzy, H. B.",1457
1715,"Swift, Dean",1458
1716,"Swinburne, Sergeant Major",1459
1717,"Synge, John Millington (1871-1909), Irish writer",297
1718,Synod of Ulster,1460
1719,Synod of Ulster,1461
1720,T.P. Willis Ltd,1462
1721,"Tait, Peter Guthrie (1831-1901)",500
1722,"Tait, Peter Guthrie (1831-1901)",410
1723,"Talbot, Sir Charles Chetwynd (1777-1849), second Earl Talbot of Hensol, Lord-Lieutenant of Ireland",1463
1724,Tantia Topee,1464
1725,"Telford, Thomas",1465
1726,"Temple, Henry (1739-1802), 2nd Viscount Palmerston",2178
1727,"Temple, Henry John (1784-1865), 3rd Viscount Palmerston",2179
1728,Tempo History Society,2015
1729,"Tennent, Sir James Emerson (1804-1869), 1st Bt",1776
1730,"Tennyson, Lord, Alfred, 1809-1892, poet",490
1731,Thales,1466
1732,Theatre Royal,1469
1733,Theatre Royal,1470
1734,"Thomas, Elizabeth",425
1735,"Thompson, Sam (1916-1961), playwright",1471
1736,"Thompson, Sam (1916-1961), playwright",1472
1737,"Thompson, Warren Julian",1473
1738,"Thomson, Hugh",1474
1739,"Thomson, Hugh (1860-1920)",1790
1740,"Thomson, Hugh (1860-1920)",1717
1741,"Thomson, James (1822-1892), academic",1595
1742,"Thomson, James, 1746-1849, mathematician and teacher",398
1743,"Thomson, Professor, James, (1822-1892), engineer",397
1744,"Thomson, Professor, James, (1822-1892), engineer",506
1745,"Thomson, William (1824-1907), Lord Kelvin",399
1746,"Thorburn, Archibald, (1860-1935)",1475
1747,"Tighe, Sarah (fl. 1780-1821)",1832
1748,"Tighe, William (1788-1816)",1834
1749,"Tighe, William Frederick (fl. 1813-1866)",1833
1750,"Tilling, Philip",2030
1751,Times,1476
1752,Tinderbox Theatre Company,520
1753,"Tipping family of Bellurgan Park, Ballymascanlan, Co Louth",1836
1754,"Tipping, Edward (1826-96), of Bellurgan Park, Ballymascanlan, Co Louth",1835
1755,Titanic,1989
1756,Titanic,1477
1757,"Tooke, Thomas (1774-1858), British economist",388
1758,Torrens Family,1478
1759,Torrens Family,2170
1760,"Torrens, Anne",2168
1761,"Torrens, Elizabeth-Grace",2171
1762,"Torrens, John Samuel (d. 1860), judge of the Sudder Court, Calcutta",2173
1763,"Torrens, Robert, judge",2169
1764,"Torrens, Robert, M.P. for Carrickfergus, 1859-1868",2172
1765,Trapezium,1479
1766,"Traynor, Michael",2028
1767,"Trimble, William Copeland, historian",1480
1768,Tropical Ravine House,1481
1769,"Troughton, J.",1482
1770,"Turner, Martyn",1483
1771,"Tuyll, Baron",1484
1772,Tyrone Navigation (1732-1888),1794
1773,UCD Development Studies Library,2242
1774,Ulster American Folk Park,1630
1775,Ulster American Folk Park,1631
1776,Ulster Architectural Heritage Society,1902
1777,Ulster Architectural Heritage Society,1913
1778,Ulster Canal (1825-1888),1796
1779,Ulster Countryside Committee,1485
1780,Ulster Folk & Transport Museum,1940
1781,Ulster Folk & Transport Museum,2017
1782,Ulster Gift Fund (1939-1946),1837
1783,Ulster Group Theatre,1486
1784,Ulster Literary Theatre,1487
1785,Ulster Museum,1926
1786,Ulster Place Name Society,1951
1787,Ulster Place Name Society,1954
1788,Ulster Society,2005
1789,Ulster Star,1488
1790,Ulster Synod,1489
1791,Ulster Synod,1490
1792,Ulster Unionist Council,2183
1793,Ulster Unionist Labour Association,2192
1794,Ulster Unionist Party,2193
1795,Ulster Volunteer Force,2184
1796,Ulster Volunteer Force,1782
1797,Ulster Volunteer Force,1491
1798,Ulster Volunteer Force,1492
1799,Ulster Women's Gift Fund,1847
1800,Ulster Women's Unionist Council,1844
1801,Ulster Women's Unionist Council,2154
1802,Ulster Workers Party,1944
1803,Union Theological College,1633
1804,Unionist Association of Ireland,2186
1805,Unionist Clubs’ Council,2185
1806,Unionist Party,1493
1807,Unionist Party of Northern Ireland,1494
1808,United Irishmen,1495
1809,United Irishmen,1496
1810,United Irishmen,1497
1811,United Irishmen,1498
1812,Universal Postal Union,349
1813,University of Glasgow,402
1814,University of Ulster,1634
1815,University of Ulster,1635
1816,"University of Ulster at Jordanstown, Library",1499
1817,Upper Bann Navigation (1847-1859),1795
1818,"Upton, Henry Montagu (1799-1863), 2nd Viscount Templetown",1500
1819,"Upton, R.",1501
1820,"Usser, James (1581-1656)",1643
1821,"Ussher, James (1580-1656)",1502
1822,"Valentia, Viscounts",1723
1823,"Vane, Charles, 3rd Marquess of Londonderry",1763
1824,"Vane-Tempest Family, Marquesses of Londonderry",2128
1825,"Vane-Tempest Family, Marquesses of Londonderry",2141
1826,"Vane-Tempest Family, Marquesses of Londonderry",2142
1827,"Vane-Tempest, Lord Henry",2151
1828,"Vane-Tempest, Lord Herbert",2150
1829,"Vane-Tempest, Mary Cornelia, Marchioness of Londonderry",2149
1830,"Vane-Tempest-Stewart, Charles (1852-1915), 6th Marquess of Londonderry",2152
1831,"Vane-Tempest-Stewart, Charles S.H. (1878-1949), 7th Marquess of Londonderry",2136
1832,"Vane-Tempest-Stewart, Edith Helen, Lady Londonderry",2137
1833,"Vane-Tempest-Stewart, Lady Theresa (1856-1919), 6th Marchioness of Londonderry",1845
1834,"Vane-Tempest-Stewart, Theresa (1856-1919), Marchioness of Londonderry",2143
1835,Vansittart,365
1836,Vaughan Charity (1776-1934),1503
1837,Vaughan Charity Charter School,1504
1838,"Vaughan, George (d. 1763)",2069
1839,"Vaughan, George (d. 1763), of Buncrana, Co. Donegal",1505
1840,"Victoria (1819-1901), Queen of England",1506
